Genero Residencia HorasEstudio Empleo Actividades Colegio x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 Nota_AlgebraLineal Nota_IntroduccionIng Nota_Humanidades
0 0 4 1 0 0 2 2 2 2 1 3 3 4 3 3 3 3 3 3 2 57.88846461824095 51.35450398859473 31.433344500101466
1 1 2 1 0 1 3 4 3 2 2 3 3 1 3 4 4 5 5 5 5 62.7344629773882 72.37415957699899 66.15505232261985
1 0 3 0 1 1 1 1 2 1 1 4 4 5 4 4 2 2 2 2 2 48.151538629863765 26.800849446833617 59.63383038582978
1 0 2 1 1 0 1 5 1 1 2 4 5 3 4 4 5 3 3 3 3 56.390330556765676 53.21660721190092 23.161093408145934
1 0 3 1 1 1 2 5 3 3 3 3 3 1 3 3 5 2 3 2 3 40.066911914843494 33.031954734140875 63.945597899967964
1 1 2 1 1 1 1 3 1 1 1 2 3 3 2 3 5 4 4 4 5 60.5377897085208 72.97256761489567 46.50642883876482
0 1 2 1 1 1 5 1 5 5 5 5 5 5 5 5 3 5 4 5 4 50.72576559373747 58.929099347763156 62.033275568195435
0 0 3 0 0 1 3 4 3 2 3 2 2 1 2 2 1 1 1 1 1 23.13041900730007 27.820697129968483 14.714988253649151
1 0 3 1 1 1 3 3 3 3 2 3 3 1 2 3 5 2 2 2 2 47.377551588287275 25.61759875430885 52.08999568162255
0 1 1 1 1 1 2 4 1 1 3 4 4 3 4 4 2 5 5 5 4 48.591280389794946 65.0704865277738 70.68959307956678
0 0 3 1 0 1 4 3 3 3 4 1 1 2 1 1 1 1 1 1 1 27.079539001519965 12.660093663839858 26.58493728077612
0 0 4 1 1 1 5 4 3 5 4 3 3 3 3 3 3 2 3 2 2 44.69276697413177 34.627937833622404 62.74479706363028
0 0 2 1 1 1 1 2 1 1 2 3 3 3 4 4 3 2 3 2 2 48.634155807339624 54.456250287732324 38.12699734922228
0 1 1 1 1 1 3 4 2 2 3 4 4 4 4 4 5 3 3 4 4 46.534362004080926 55.064085172738345 35.84886407202866
0 0 2 1 1 0 3 5 4 3 2 2 2 4 3 2 5 1 1 2 1 29.738080568719017 41.8690867448735 34.600484986086144
1 0 4 1 1 0 4 3 4 4 4 1 1 5 1 1 3 1 1 1 1 29.59980851182553 31.99291248539114 35.19824268499462
0 1 3 1 0 0 3 3 4 3 3 3 2 4 4 2 4 4 4 4 4 50.822910325246056 75.68158912405234 28.536614488089945
0 1 5 1 1 1 4 1 4 4 3 5 5 1 5 5 2 3 3 3 3 63.67249455260513 47.23111591621657 48.039096445646095
0 0 2 1 0 0 3 4 3 3 4 1 1 3 1 1 4 1 1 1 1 30.769516333379734 21.19543923967429 13.067751444029769
1 1 2 1 0 0 5 2 4 5 4 4 5 2 4 5 2 5 5 5 5 74.47110615085064 87.94336178558063 73.33800431382699
0 0 2 1 1 1 5 4 5 5 5 4 4 4 3 3 2 1 2 1 1 50.20611219160678 16.569842662099127 29.227519056170458
0 0 2 1 1 0 1 3 2 2 1 3 3 2 4 3 5 1 1 1 1 36.256399369306806 15.323305087823487 25.96214440506852
1 1 1 0 1 0 1 1 1 2 4 4 4 5 4 5 2 4 5 3 3 52.42784203011696 54.82963043745298 40.897299554726494
1 0 4 1 0 0 5 3 5 5 4 1 1 1 1 1 4 1 1 2 2 41.30721869169795 48.64560693418039 45.00428146893553
0 1 3 1 1 0 5 2 4 4 5 1 1 1 1 1 3 4 5 4 4 61.935718155942574 67.75104091361864 59.30908479574877
1 0 4 1 0 0 4 1 4 4 3 2 2 5 3 2 3 3 2 2 3 38.744404757449196 53.5957875997735 56.10918941067395
1 0 3 0 0 1 3 3 2 3 3 2 2 5 2 3 2 4 4 4 4 55.396082336372565 49.42730510564636 32.507331801640596
0 1 4 1 1 1 4 1 4 4 5 5 5 5 5 5 2 3 3 3 3 74.0851660472642 47.4909099723414 39.37335650260225
0 0 2 1 1 0 5 5 5 5 5 2 2 4 1 2 5 1 1 1 1 44.441442510530926 34.042113677659415 42.27823072631741
0 1 3 0 0 1 2 1 4 3 2 5 5 5 5 5 2 5 4 4 4 55.173943038218496 65.86299851183983 63.3765399530508
0 1 3 1 1 1 3 3 3 3 3 1 1 3 1 1 2 4 4 4 4 53.60219456998382 55.678421706518094 60.05708196382709
1 1 2 1 1 0 5 5 5 5 5 5 5 2 5 5 5 5 5 5 5 78.55972045391097 63.88723702275846 63.9802754988186
0 0 4 0 0 0 5 3 5 5 5 1 1 2 2 1 1 1 1 1 1 42.85382951385521 37.7970131723827 38.64856410472854
1 1 3 0 1 1 3 2 2 3 4 5 5 5 5 5 5 5 5 5 5 86.4821625623245 73.29673210509792 69.14996973539274
0 1 4 1 0 0 3 5 4 2 4 3 3 2 4 3 1 4 4 3 4 77.47801077515466 59.92866212304361 61.59361023927316
0 0 2 1 1 0 4 1 5 5 5 2 2 2 2 2 5 1 1 1 1 27.665566347779563 43.03864712471815 51.88446437952846
0 0 2 1 0 0 1 2 1 2 1 4 4 2 4 4 2 2 2 2 2 50.1215526133941 30.53733969772771 42.22839122639122
1 0 2 1 1 0 2 3 1 1 2 1 1 3 1 1 4 3 3 3 3 61.83701923403787 51.05118807250653 45.181912155795565
1 0 4 1 1 1 5 4 5 5 5 3 3 5 3 3 3 3 3 2 3 48.55621605517916 40.53337978017611 58.887724190486566
0 1 2 1 0 0 1 2 1 2 1 5 5 3 5 5 4 4 4 4 4 77.46184815312665 53.66816093070328 46.32521442001664
0 0 3 1 1 0 4 4 4 4 3 1 1 3 1 1 4 2 2 2 1 32.140247906876866 40.979426705908864 40.35608059474341
1 0 2 1 0 0 4 5 4 5 2 2 2 2 2 2 3 1 2 1 1 23.281959284434517 47.10326876658847 31.04602524569838
1 0 1 1 1 1 2 3 3 4 4 3 3 4 3 3 2 2 3 3 3 15.47933296907035 37.72891556543791 64.3345474283893
0 1 4 0 1 0 5 3 4 5 5 1 2 2 1 2 5 4 5 4 4 73.77137996248325 71.1044891661248 49.3572232175433
0 1 4 1 0 0 5 4 5 5 5 5 5 4 5 5 4 3 4 3 3 68.36208620291491 39.57825357143104 59.6428301106162
1 0 1 1 0 1 5 3 5 5 5 4 4 5 4 5 4 2 2 2 2 33.82104560735227 23.43736295755919 24.841831115863595
0 0 5 1 1 1 1 3 1 2 1 4 4 4 4 4 1 1 1 1 1 34.296275091221254 24.65777407794231 42.71892477832631
1 0 2 1 1 1 3 3 2 2 3 1 1 2 2 1 1 2 2 1 2 32.70759244102577 33.72507264368054 27.210598117190706
0 0 2 1 1 0 3 1 4 4 4 2 3 2 3 2 3 1 1 1 1 33.373058898790056 16.65719227055188 67.98493836340086
0 0 4 1 1 0 3 4 4 4 5 2 2 2 2 2 2 1 1 1 1 46.03453482341977 34.452941948206984 19.664653698715878
0 0 4 1 1 0 2 4 3 2 1 5 5 4 5 5 4 1 1 1 1 55.78837597606658 45.319531996709784 34.4119691013172
1 0 2 1 1 1 1 2 1 1 1 3 3 3 4 3 5 3 3 3 3 37.67450119562409 34.10272102004568 61.28450575143637
0 0 2 1 1 1 3 5 4 4 2 2 2 1 2 1 3 1 1 1 1 47.823585450101 15.459599872570477 41.769193368295035
0 0 2 1 1 0 5 3 5 4 5 2 3 1 2 2 3 1 1 1 1 30.9330017633498 34.10377593814956 34.657230718561806
1 1 3 1 1 1 1 2 1 2 3 4 4 3 4 5 2 5 4 4 4 68.6958991057146 62.2620128975244 64.91954572947483
0 1 2 1 1 1 1 1 1 1 1 4 5 3 4 4 2 4 4 4 4 57.5058571089005 72.34624395635376 52.29048815452398
1 0 1 1 1 1 5 1 5 5 5 2 2 4 3 2 5 3 3 4 4 50.01969878245734 73.2942668771662 57.392643149381556
1 0 3 1 1 1 3 4 3 3 2 1 2 4 2 2 3 2 3 2 2 52.64514031337576 28.97351483281895 59.76780318621224
1 1 3 1 0 1 3 5 3 4 1 4 4 5 4 4 1 4 4 4 5 62.181522340485856 60.15599635218757 62.49769188174796
1 0 4 1 1 1 5 4 5 5 5 3 3 1 3 3 4 2 2 2 2 56.813107211614664 47.94656592783394 32.02389147749955
1 1 4 1 1 0 3 1 4 3 2 5 4 3 4 4 3 3 3 4 3 70.37097525931642 62.831383782283446 52.32043261028921
0 0 3 1 0 1 1 3 2 1 1 1 1 5 1 1 5 1 1 1 1 22.8424369830245 20.72178689948063 26.642230713835385
1 1 3 1 1 1 1 4 2 2 2 3 3 3 3 4 1 5 5 5 5 72.80927407522154 95.278761130253 45.83334270980403
0 0 4 1 1 0 5 2 4 4 5 1 1 3 1 1 4 1 1 1 1 42.15461659444006 30.197381278329548 42.87246043000469
1 0 2 1 1 1 1 3 1 2 1 3 3 5 3 3 2 3 2 2 3 41.255782176179956 34.03449174437241 38.159418000549394
1 0 2 1 0 1 5 4 5 5 5 3 3 1 2 2 5 3 3 3 3 37.048211589879465 69.79657659549432 26.574926398245445
1 0 3 1 0 0 5 2 5 5 4 4 5 3 5 5 1 3 2 2 2 46.99388087662982 35.63974157829952 43.98134971527963
0 1 3 1 1 1 4 2 5 5 5 2 2 2 2 2 1 3 3 3 3 49.910302763413526 53.7012023673737 45.31398010802019
1 0 5 1 1 1 3 2 4 3 4 1 1 1 1 1 2 2 1 2 1 24.43253154993752 33.58786617553809 46.219868702840564
0 1 1 1 1 0 1 2 2 1 2 5 5 1 5 5 2 5 4 5 5 71.95831290420247 77.93267573650226 68.4756691620338
1 1 4 1 1 0 2 5 5 4 4 3 3 1 3 3 3 5 5 5 5 75.7087162961426 78.73545464215427 70.55409246219607
1 1 2 0 0 0 4 1 3 4 2 5 5 2 4 5 5 4 4 4 3 68.45716919456314 37.0885914637605 28.934988422389157
1 0 4 1 0 0 1 1 1 1 1 2 2 2 2 2 3 2 3 2 2 41.08507897208131 36.55712215332485 41.41281540768051
1 1 2 1 1 1 2 1 2 2 1 5 5 5 5 5 3 4 4 4 3 56.86861293180477 50.445006048438216 51.16470844439214
0 0 2 1 1 0 5 4 5 5 4 2 2 1 2 2 2 2 3 3 3 46.414933651349074 44.592530536305944 32.98219796107612
1 0 2 1 1 1 4 1 3 4 3 3 3 4 3 2 3 4 4 4 4 32.84255194571093 57.270782778936585 58.25414809533948
0 1 3 1 0 0 1 3 2 3 1 2 2 1 2 2 3 5 5 5 5 54.18745509623897 95.63393096880513 40.83077529278177
1 1 1 1 1 1 1 2 1 1 1 5 5 3 5 5 5 5 4 5 5 67.2167791166631 70.94910433431133 58.6010437707687
1 0 1 1 1 1 3 4 3 3 3 5 4 4 5 4 2 2 2 2 2 25.617293115131908 33.86505015661821 40.73994310818924
0 0 1 1 1 1 2 2 2 2 3 3 2 1 2 2 1 1 1 1 1 34.28466520162475 18.376888501169876 27.30015678493076
0 1 3 1 0 0 3 5 3 2 3 1 1 2 1 1 4 4 4 4 4 56.13597272700794 69.85523618052196 40.98288179109716
1 1 3 0 1 1 5 2 3 4 5 5 4 5 4 4 3 5 4 5 5 51.01514480157266 76.99376978104753 53.27186890867136
1 1 5 1 1 0 4 2 3 2 5 4 4 4 3 3 1 4 4 5 4 92.88590030725344 72.80630401610968 78.17133532293174
1 0 1 1 1 1 4 1 4 5 5 3 3 5 4 3 1 2 2 3 3 38.69487184910825 42.793575037157076 45.73125424663709
1 1 3 1 1 0 5 2 5 5 5 3 3 5 4 4 3 5 5 5 5 73.4787174341197 100 43.13350238023034
0 0 3 1 1 1 5 2 5 5 5 1 1 2 1 1 5 1 2 2 1 32.54465615564544 21.92633101654839 52.41161386040378
1 0 3 1 1 0 4 2 5 4 3 1 1 5 2 1 4 2 2 2 2 30.98292211213157 39.69387050296113 41.97139750298896
0 1 2 1 1 0 1 4 1 1 2 5 5 1 5 5 3 4 5 4 5 80.40788782623301 63.53937306306621 27.857981387657727
0 0 4 1 0 1 1 2 1 1 1 4 4 4 4 4 2 1 1 1 1 27.333406077601452 35.368112442227726 19.114487716111903
0 1 2 1 1 1 4 4 3 4 3 3 3 5 2 3 4 3 2 3 3 42.568546332509946 55.975158485482154 69.57624377140007
0 1 5 1 1 1 1 5 1 1 2 3 4 5 3 4 2 3 4 3 3 51.920370560577986 55.86147837834386 66.01719226218675
1 0 3 1 1 0 1 1 1 1 1 1 1 1 2 1 4 3 3 3 3 49.987788469549464 66.26436775529798 34.98224996530859
1 0 4 1 1 1 2 2 3 3 3 3 3 4 3 3 3 3 3 3 3 39.65919881381349 58.28811580486992 49.006294608531014
0 0 2 0 0 0 4 3 4 4 5 3 2 3 3 3 5 1 1 1 1 33.07669602014107 25.8824633061668 2.3519469254305
0 1 3 1 1 1 4 5 5 4 4 5 5 2 5 5 5 4 4 4 4 55.631437948502686 54.108563699287295 63.959254608471376
0 0 3 1 0 0 1 3 1 1 3 5 5 5 5 5 4 1 1 1 1 60.966889719350185 35.11264120651741 23.62574204256415
0 0 3 1 0 1 1 3 2 2 1 1 1 4 1 1 1 2 3 2 3 21.01440160060738 47.096040000229124 56.15174306437325
1 0 2 1 1 1 4 1 4 4 4 2 2 1 2 2 1 3 3 3 3 28.606603660900358 37.13564578792274 47.59019219748048
0 1 3 0 1 1 5 5 5 5 4 2 2 3 3 3 4 4 4 4 4 54.97805779919946 54.42954814029074 53.71186612481597
0 1 1 1 1 0 3 5 4 2 4 5 4 2 5 5 4 3 3 3 3 61.346578509673805 64.89170628321892 50.754978018490135
1 1 3 0 0 0 5 2 4 5 4 4 4 1 4 3 2 5 5 5 5 70.9923282053024 75.74786911126505 68.46862198703579
0 1 4 1 0 0 5 5 5 5 5 5 5 1 5 5 1 3 3 3 3 67.44779030797918 55.18350247643765 30.668088333080917
1 0 2 1 1 1 2 5 2 1 3 2 2 4 2 2 5 3 2 3 3 42.611504244124184 61.63459594820663 18.869905794715418
1 0 1 1 1 0 5 1 5 5 5 2 2 4 1 2 2 3 2 2 2 40.52307428002488 30.3488396911247 28.966622850678466
1 1 2 1 1 1 3 1 2 2 1 5 5 5 5 5 3 4 4 4 4 67.69050833821359 57.67071650476679 37.29643421642899
0 1 5 1 1 1 2 1 2 3 3 5 5 1 5 5 5 5 4 4 5 69.88129953432659 60.710745094796216 29.758507858118882
0 1 2 1 0 0 4 5 2 2 4 5 5 5 5 5 4 4 4 4 4 82.853449902598 45.909097613922825 41.08037702643757
1 0 4 1 0 1 5 3 5 5 5 1 1 2 2 1 1 2 2 2 2 36.8299346650891 30.258380825366846 51.486929147681344
0 1 1 1 1 1 4 5 5 4 5 5 5 3 5 5 4 5 5 5 5 63.506425975106225 65.06070282729043 59.41488179973511
1 1 4 1 0 1 3 4 4 4 3 5 5 5 5 5 3 4 4 4 4 71.36228027959139 80.36454941852828 40.03963183988142
1 0 3 1 1 1 3 2 2 3 2 2 3 4 2 1 3 3 2 2 2 34.89946787790544 43.32361911055788 70.04869268619919
0 1 1 1 1 0 1 4 1 1 1 5 5 3 5 5 3 4 3 3 3 53.44675501203969 33.60851529068939 48.35423855882625
1 1 2 1 1 0 2 1 2 2 2 5 5 4 5 5 2 5 4 4 4 71.25588554601028 55.393959496956846 41.70306308696725
1 0 2 1 1 0 4 2 4 2 3 4 3 3 3 3 1 2 1 2 2 49.14560819995232 51.18284135152354 38.37195101459633
1 1 4 1 0 0 3 3 3 3 3 5 5 4 5 5 5 5 5 5 5 74.70956977862681 92.0299108875572 36.14239227620517
0 0 1 1 0 0 2 4 3 4 4 4 4 5 5 4 4 1 1 1 1 32.60588986363299 23.181624502716094 22.58735704578148
0 0 2 1 1 1 4 4 5 5 3 5 5 1 5 5 5 3 3 3 3 45.15411742277967 43.4861512795698 44.885355251948695
1 1 2 1 1 1 2 2 2 3 4 4 4 4 4 4 3 5 5 5 5 63.71410627900751 73.16242423962024 54.268682704722195
1 0 3 1 0 0 5 1 5 5 5 1 1 2 1 1 1 2 2 2 2 28.869272549458707 32.65353441722552 47.330819602884084
1 1 4 1 0 1 4 5 4 4 4 5 5 1 5 5 5 4 4 4 4 77.04929696312935 62.30378243902168 53.730945240792984
0 0 4 1 0 0 3 3 3 2 3 1 1 4 1 1 2 1 1 1 1 34.22814881160482 30.987254600599048 51.17212655081372
0 1 3 1 1 1 1 5 1 1 1 4 5 5 5 5 5 4 4 4 4 64.98504843687647 70.1476463902217 58.18588295206367
0 1 3 1 1 0 2 1 1 2 1 5 5 4 5 5 1 4 4 4 4 79.63293809453477 69.41236917286402 61.6184065013446
1 1 4 0 1 1 1 2 1 1 1 4 3 2 4 4 1 5 5 5 5 79.54123204968232 97.08136680098437 55.44981785974732
1 1 3 1 1 0 2 1 1 2 2 4 4 5 4 4 4 5 5 5 5 69.02625661830514 75.70224210854587 60.56755560688476
0 0 1 1 1 0 3 5 3 3 3 1 1 5 2 1 4 1 1 1 1 14.192642708209963 18.99551274201638 44.11489663620175
1 1 1 1 0 1 4 5 3 3 3 4 4 5 4 5 5 5 5 5 5 67.67541709455313 72.8837563389471 61.543926233922704
0 0 4 0 0 0 2 3 3 3 3 1 1 2 1 1 2 1 1 1 1 40.14446915848313 31.18183598273804 37.60229802975652
1 1 4 1 0 0 1 5 1 1 1 3 4 1 3 4 2 5 5 5 5 64.20880931084373 77.62358138183077 78.53235365119785
1 1 3 1 0 0 1 1 1 2 2 4 4 5 4 4 2 4 3 4 4 49.163123500828796 53.48847671399511 50.110949616986545
0 1 2 1 1 0 5 1 5 5 5 5 5 3 5 5 3 3 3 3 3 83.34644685567896 51.445992742662646 67.60989032550403
1 0 3 1 1 1 3 1 4 4 4 2 2 1 2 2 1 2 2 2 2 39.3159878291438 34.36466454205393 49.175265978446355
0 1 1 1 0 1 2 3 3 3 1 4 4 3 3 3 4 4 3 3 4 58.3463432796993 63.68958573885028 63.78363303753823
0 1 4 1 1 0 1 5 1 1 1 2 2 2 2 2 4 4 4 4 4 65.34223417584487 82.97664539565741 40.99387753792309
1 1 2 1 1 1 3 3 3 4 2 4 4 3 4 5 3 5 4 4 5 51.38092700673102 60.756261101512706 68.2013354511216
0 0 3 1 1 0 1 5 2 2 2 3 3 4 3 3 4 1 1 1 1 51.774769263550084 18.34093263136031 33.2291117650145
0 0 5 1 1 1 1 4 1 1 2 4 4 1 3 4 1 2 1 1 1 41.7979649609656 43.2613994611955 48.887359378369034
1 1 2 1 1 0 4 1 4 4 5 5 5 3 5 5 1 5 5 5 5 70.47769704758335 81.68567074884547 67.23878346306692
0 0 2 1 1 1 5 5 5 5 4 3 4 3 3 3 2 1 1 1 1 36.1423865153388 30.974179151993912 30.800392388069262
0 1 5 1 0 1 4 3 5 5 4 4 4 3 5 4 5 4 4 4 4 63.51373133880846 55.175415681188525 54.37893245673917
1 1 4 1 0 1 5 5 5 5 5 5 5 4 5 5 4 5 5 5 5 77.00652928159093 63.379677720327024 55.66945668154086
1 0 2 0 1 1 5 1 4 4 4 2 1 4 3 2 4 2 2 2 2 29.2531056861318 40.55935152715618 52.74793036710201
1 0 1 1 1 0 1 4 1 1 1 2 2 3 1 2 5 1 1 1 1 28.91574586680315 22.747869180341183 44.08906511352753
1 1 1 1 1 0 3 3 4 3 2 5 5 2 5 5 5 4 3 4 4 74.52228072112264 54.63040710929735 64.0046158079075
0 1 2 0 1 0 3 4 2 2 1 5 5 3 5 5 2 3 4 3 3 77.8424658567542 58.70004570321792 64.2599236952346
0 0 4 0 0 1 4 3 4 4 4 2 2 4 2 1 4 3 2 3 3 48.174776251493796 53.55077208430557 42.99510335620264
1 1 4 1 1 1 1 5 1 1 2 2 3 1 3 3 5 5 4 5 5 52.63840863039785 58.055534292543136 45.817520193638785
0 0 4 1 1 0 1 4 2 1 1 1 1 4 1 1 4 2 2 1 1 36.614841879763716 53.359386983997766 58.461979151821076
0 1 3 1 1 1 5 1 4 4 4 4 4 3 4 4 1 4 4 4 4 53.46000542694773 53.59865343251927 69.57100414812946
0 1 2 1 1 1 3 5 5 5 5 3 4 1 4 3 2 3 4 3 3 44.473352121249995 55.70591000733577 71.8443568176016
0 0 2 1 1 0 3 1 4 3 4 4 4 5 3 4 1 1 2 1 1 41.45238680565571 31.084626940140897 38.02802968455846
1 0 2 0 1 0 4 4 3 2 2 1 1 2 1 1 2 1 2 2 1 20.96484034345253 44.34865398590555 38.329972985670274
1 0 3 0 0 1 2 5 3 3 2 1 1 5 1 1 4 2 2 2 2 19.078370738528495 35.83992886126076 32.215850539977765
1 1 3 0 0 1 3 2 4 5 5 3 3 2 2 2 2 5 5 5 5 65.94937949884249 74.09071474246753 55.898706104797775
0 0 2 1 0 1 4 3 4 4 5 2 2 2 1 2 5 1 1 1 1 22.23748889554136 40.613541746243634 34.10537132639802
1 1 3 1 0 1 4 5 4 4 4 3 4 4 3 3 4 4 5 5 5 56.12899072923798 74.35102582679306 60.05888628779533
0 1 3 0 1 1 4 4 4 3 3 4 4 4 3 4 2 4 4 4 4 53.060206602073286 67.89006226347514 56.713563022761576
0 1 3 1 0 0 3 3 2 2 4 2 3 4 2 2 2 4 4 4 3 46.94357645171472 62.298268870630395 25.965755391885406
0 0 5 0 1 1 5 2 5 5 5 3 2 2 2 2 4 1 1 1 1 41.46209391756772 42.980466976414604 38.089730546578146
1 0 2 1 0 0 1 2 1 1 1 1 2 3 1 2 1 3 3 3 3 44.61404430892362 37.180090231153066 26.22414646231541
1 0 3 1 1 1 5 5 4 5 5 3 3 1 2 3 4 2 1 2 2 42.0012627266677 38.317527628288325 37.07012373412664
1 1 2 1 0 0 5 2 5 4 5 3 4 2 3 3 4 4 5 4 4 58.21989822348255 62.881929803020256 37.446343188691074
1 0 1 1 1 0 2 5 4 3 3 3 3 5 3 2 5 3 2 2 2 29.367479876258788 48.854726481444075 54.27355092828322
0 0 2 1 1 0 5 4 4 4 5 1 1 2 1 2 4 1 1 1 1 27.378323228381564 36.749769142510665 20.724813558601323
0 1 2 1 0 1 1 3 1 1 1 4 4 1 3 3 5 2 3 3 3 46.12871419387872 50.237678939897506 45.76748890353026
0 1 1 1 1 1 2 2 3 3 1 3 2 3 2 2 3 5 5 5 5 56.700102254959596 76.9044217032548 72.07801839939151
0 0 2 1 1 0 4 1 4 5 3 4 5 2 4 4 3 2 1 1 2 55.85847379281072 31.82102197041461 43.683743848184015
1 1 3 1 1 1 2 4 2 3 2 2 2 5 2 2 2 4 4 4 3 49.9895196233841 65.47647638275272 37.60831632083687
0 0 2 0 0 0 5 4 5 5 5 1 1 1 1 1 2 1 1 1 1 28.02205574346957 41.0812929222842 43.06072996345809
1 0 1 1 1 0 1 1 2 1 1 4 4 3 4 4 1 3 2 3 3 41.68679652192988 37.58421520977057 53.59562881833685
0 1 1 1 1 0 2 4 3 2 4 3 4 4 4 3 1 5 5 5 5 58.114160648830214 72.34603952579197 67.39600691218797
1 0 1 0 0 0 4 5 4 3 2 4 4 4 4 4 5 3 3 3 3 48.381100480703935 47.63729700968297 22.415014561955935
1 1 1 1 1 0 1 5 1 1 1 5 5 3 5 5 2 5 5 5 5 57.56948161087956 58.23429013134107 65.15843198962615
0 0 2 1 0 0 1 1 1 1 1 2 2 2 2 2 3 1 1 1 1 30.964211454231773 19.056627707792487 29.482535336786487
1 1 2 0 0 0 3 5 2 2 3 5 5 2 5 5 2 5 5 5 5 81.49141470046023 84.16478845541468 43.770688694795844
1 0 3 1 1 1 2 4 2 2 1 2 1 3 2 2 5 2 3 2 2 32.931049055293315 48.483934561870285 32.9849323688308
0 0 3 1 1 0 1 2 1 1 1 4 4 2 4 4 3 1 1 1 1 29.171386891638583 20.36906383097925 42.72757427317638
0 0 2 1 1 1 2 2 2 3 3 3 3 2 4 3 3 1 1 1 2 28.311709911270007 19.724691519548628 42.442715105569974
1 1 2 1 1 1 5 3 5 5 5 4 4 3 4 4 4 4 5 5 5 50.43521982734251 53.21546916460512 57.12861461576408
1 0 3 1 1 0 1 3 3 2 3 3 2 1 2 2 2 2 2 2 1 30.176082843231292 26.080523600362497 43.88200939789136
0 0 3 0 1 1 5 1 3 5 4 1 1 3 1 1 1 2 2 2 2 27.26671910390451 29.690796429295762 50.77085244736778
0 1 4 1 0 0 1 2 1 1 1 3 3 5 3 3 2 2 3 3 3 46.56679391178342 40.060762004226774 33.1391779655045
0 0 3 1 0 0 2 1 3 3 2 1 1 2 1 1 4 3 2 3 3 43.31151121992364 47.3912349896381 55.21184478877437
0 0 4 1 1 0 2 1 1 1 1 1 1 1 2 1 4 1 1 2 1 46.34527444272003 47.785921568757274 27.085913277021223
0 1 1 1 1 1 2 4 2 2 1 4 4 1 4 4 3 5 5 4 5 70.0820554982026 57.2636244950551 59.517965402708185
0 1 5 1 1 0 4 2 5 5 5 5 5 2 5 5 2 4 3 4 4 90.0321812734317 55.72920743291593 50.17268356705788
1 1 5 1 1 0 5 2 5 5 4 4 3 4 4 3 5 5 5 5 5 82.53057818597287 96.03492292949066 49.56665912154889
1 1 1 1 1 1 3 4 2 3 2 4 4 1 4 5 2 5 4 5 5 55.827976574265094 56.49869908790722 51.863984991496565
1 0 2 1 1 1 3 5 3 4 1 3 4 2 4 4 3 1 2 2 1 37.61697266001507 31.48204664950214 59.497898639406024
1 0 3 1 1 0 4 1 4 4 2 2 2 2 2 2 1 3 3 3 2 42.29161171362986 36.413453383899004 36.08634262658292
1 0 4 1 0 0 5 5 5 5 5 1 1 5 1 1 4 2 3 3 2 37.209869591489024 44.509715046920654 13.123754838265338
0 1 3 1 1 0 2 1 2 1 1 4 4 3 3 4 2 4 4 4 4 62.95741819027758 66.49276915393274 61.33433328860424
0 1 4 1 0 1 4 3 4 4 3 5 5 2 5 5 3 5 5 5 5 81.50607336733366 97.7572288806043 60.19580433202246
1 0 1 1 1 1 5 2 5 5 5 3 4 3 4 4 5 3 3 3 3 41.15694170990932 46.889299091224345 43.74242708036188
0 0 3 1 0 1 4 1 5 4 5 2 1 2 2 2 4 1 1 1 1 36.29644344586713 25.75491326872473 30.289432367818122
0 0 3 1 1 0 1 5 3 3 4 1 1 1 1 1 5 2 3 2 2 46.334935901031436 47.255387330424895 62.29769088634317
1 0 5 1 1 1 2 5 3 2 3 2 2 4 2 2 1 1 1 1 1 31.268284505985857 57.79952200121037 40.870413425201356
1 0 3 1 0 0 1 5 1 1 2 1 1 4 1 1 3 2 2 2 2 28.35486235303901 47.020248603919036 41.60227303364676
1 1 4 1 1 1 4 4 2 2 2 3 4 3 4 4 5 4 4 4 4 62.39312803723953 71.12995342913995 46.32427997329829
0 1 3 1 1 0 1 1 1 1 1 4 4 4 4 4 3 4 5 4 4 67.54952597681475 77.60542891676306 52.47718667727274
0 1 4 0 1 1 3 5 3 2 3 5 5 4 5 5 5 4 4 4 4 56.67136657930464 64.58413840157803 64.18841974603873
1 1 2 1 0 1 1 4 1 1 1 5 5 1 5 5 5 5 5 5 5 80.65339232339554 74.19523791338233 51.98902787140319
1 0 2 1 0 1 1 5 1 1 1 4 4 5 4 4 5 2 2 1 2 42.343379781660765 31.043331686976074 42.85852657380082
1 0 2 1 0 0 3 5 2 3 3 2 3 3 3 3 3 1 1 1 1 21.90804971865118 24.052273226882605 24.053113285402933
1 1 4 1 1 0 2 5 1 1 1 2 2 3 2 2 5 5 5 5 5 71.21363299880304 63.439956136586105 54.81909592805039
0 0 4 1 1 0 5 3 5 4 4 4 5 2 5 5 3 1 2 1 1 51.01218671101316 42.54456707658193 47.45851836347644
1 0 3 1 1 1 3 5 3 2 3 1 1 3 2 2 3 2 2 2 2 31.379858302752066 25.35342966657137 53.50417510573197
0 1 2 1 1 0 2 2 1 1 2 4 4 3 5 4 2 3 4 3 3 66.68152154580734 44.37607714584027 49.9829505234728
0 0 3 1 1 1 3 1 2 3 2 2 2 4 1 2 2 2 2 2 2 41.01961731352713 21.910268250467503 41.80102205941715
1 0 2 1 0 0 3 3 4 3 2 2 3 4 2 3 1 3 3 3 3 44.16178716522424 42.52309044720221 62.93361211362395
